"setting.idx","method","Dose 1","Dose 2","Dose 3","Dose 4","Dose 5","EN","EN.Overdose","DLT_pts","duration"
345,"ours0.s2",0,0.01,0.27,0.37,0.1,0.75,0.47,0,0.54
345,"ours0.total",8.76,11.85,11.97,5.28,0.98,38.85,6.26,6.51,26.36
345,"bf.s1",7.74,12.12,11.81,5.08,0.89,37.65,5.97,0,25.84
345,"bf.s2",0,0,0,0,0,0,0,0,0
345,"bf.total",7.74,12.12,11.81,5.08,0.89,37.65,5.97,6.53,25.84
345,"ours1.s1",8.73,11.72,11.67,5.02,1.01,38.15,6.03,0,17.77
345,"ours1.s2",0,0.03,0.27,0.44,0.12,0.87,0.57,0,0.61
345,"ours1.total",8.73,11.75,11.94,5.46,1.13,39.02,6.59,6.59,18.38
345,"ours2.s1",8.62,11.69,11.69,4.86,0.92,37.78,5.78,0,17.97
345,"ours2.s2",0,0.02,0.26,0.48,0.11,0.87,0.59,0,0.6
345,"ours2.total",8.62,11.71,11.95,5.34,1.03,38.65,6.37,6.47,18.57
345,"ours3.s1",8.68,11.63,11.71,5.16,1.04,38.21,6.2,0,18.12
345,"ours3.s2",0,0,0,0,0,0,0,0,0
345,"ours3.total",8.68,11.63,11.71,5.16,1.04,38.21,6.2,6.55,18.12
345,"titeet",6.1,8.9,10.1,3.8,0.9,29.8,4.7,5.4,19.39
345,"tite12",5,5.6,7.3,5.5,2.9,26.3,8.4,5.6,18.5
345,"bfet",7.08,9.39,10.35,5.18,1.26,33.26,6.44,5.67,14.1
220,"ours0.s1",8.75,11.63,10.75,7.78,4.55,43.45,-1,0,23.44
220,"ours0.s2",0,0.03,0.26,0.6,0.44,1.33,-1,0,0.92
220,"ours0.total",8.75,11.66,11.01,8.38,4.99,44.78,-1,5.52,24.36
220,"bf.s1",7.7,11.57,11.28,8.24,4.47,43.26,-1,0,23.51
220,"bf.s2",0,0,0,0,0,0,-1,0,0
220,"bf.total",7.7,11.57,11.28,8.24,4.47,43.26,-1,5.63,23.51
220,"ours1.s1",7.3,9.6,8.55,6.51,4.59,36.54,-1,0,15.78
220,"ours1.s2",0.53,1.23,1.54,1.42,0.53,5.25,-1,0,3.25
220,"ours1.total",7.83,10.82,10.09,7.93,5.12,41.8,-1,4.76,19.04
220,"ours2.s1",7.29,9.81,8.74,6.62,4.58,37.05,-1,0,16.06
220,"ours2.s2",0.46,1.07,1.42,1.33,0.49,4.77,-1,0,3.05
220,"ours2.total",7.75,10.88,10.16,7.96,5.07,41.83,-1,4.77,19.12
220,"ours3.s1",7.35,9.82,8.8,6.59,4.67,37.24,-1,0,16.1
220,"ours3.s2",0,0,0,0,0,0,-1,0,0
220,"ours3.total",7.35,9.82,8.8,6.59,4.67,37.24,-1,4.8,16.1
220,"titeet",5.1,11.4,7.4,4.1,2,30,-1,3.4,17.35
220,"tite12",4,6.6,5.9,5.3,3.6,25.4,-1,3.4,15.28
220,"bfet",6,9.17,9.27,7.39,6.14,37.97,-1,5.1,15.6
230,"ours0.s1",8.86,11.92,11.19,8.29,4.57,44.83,-1,0,25.2
230,"ours0.s2",0,0.01,0.22,0.51,0.45,1.19,-1,0,0.82
230,"ours0.total",8.86,11.93,11.41,8.8,5.01,46.02,-1,5.7,26.02
230,"bf.s1",7.78,11.87,11.67,8.59,4.44,44.36,-1,0,25.19
230,"bf.s2",0,0,0,0,0,0,-1,0,0
230,"bf.total",7.78,11.87,11.67,8.59,4.44,44.36,-1,5.76,25.19
230,"ours1.s1",8.57,11.41,10.47,7.69,4.72,42.86,-1,0,20.36
230,"ours1.s2",0.05,0.22,0.52,0.9,0.55,2.25,-1,0,1.57
230,"ours1.total",8.62,11.63,10.99,8.59,5.28,45.11,-1,5.4,21.93
230,"ours2.s1",8.59,11.55,10.51,7.67,4.6,42.92,-1,0,20.73
230,"ours2.s2",0.03,0.14,0.5,0.89,0.59,2.15,-1,0,1.47
230,"ours2.total",8.63,11.69,11,8.56,5.19,45.07,-1,5.44,22.2
230,"ours3.s1",8.56,11.52,10.6,7.74,4.61,43.03,-1,0,20.7
230,"ours3.s2",0,0,0,0,0,0,-1,0,0
230,"ours3.total",8.56,11.52,10.6,7.74,4.61,43.03,-1,5.49,20.7
230,"titeet",5.2,11.3,7.5,4.2,1.9,30.1,-1,3.6,18.2
230,"tite12",3.9,6.4,5.9,5.3,3.7,25.2,-1,3.4,16.42
230,"bfet",6.62,10.26,9.99,7.36,5.14,39.37,-1,5.08,18.3
275,"ours0.s1",8.58,11.39,10.77,4.66,1.01,36.4,5.66,0,11.91
275,"ours0.s2",0,0.02,0.34,0.39,0.1,0.85,0.49,0,0.31
275,"ours0.total",8.58,11.41,11.1,5.05,1.11,37.26,6.16,6.22,12.23
275,"bf.s1",7.6,11.65,10.96,4.94,1.02,36.17,5.96,0,11.96
275,"bf.s2",0,0,0,0,0,0,0,0,0
275,"bf.total",7.6,11.65,10.96,4.94,1.02,36.17,5.96,6.28,11.96
275,"ours1.s1",8.3,10.92,10.59,4.87,1.19,35.86,6.06,0,9.48
275,"ours1.s2",0.05,0.16,0.46,0.53,0.13,1.32,0.65,0,0.48
275,"ours1.total",8.35,11.08,11.05,5.4,1.32,37.18,6.71,6.22,9.96
275,"ours2.s1",8.47,11.02,10.53,4.66,1.09,35.76,5.74,0,9.68
275,"ours2.s2",0.03,0.1,0.51,0.48,0.13,1.25,0.61,0,0.45
275,"ours2.total",8.5,11.12,11.04,5.13,1.22,37.01,6.35,6.17,10.13
275,"ours3.s1",8.39,11.03,10.55,4.87,1.13,35.97,6,0,9.7
275,"ours3.s2",0,0,0,0,0,0,0,0,0
275,"ours3.total",8.39,11.03,10.55,4.87,1.13,35.97,6,6.2,9.7
275,"titeet",5.7,8.4,10.6,4,1,29.7,5,5.5,9.05
275,"tite12",4.8,5.7,7.5,5.3,2.9,26.2,8.2,5.6,8.34
275,"bfet",6.4,8.7,10.16,5.34,1.55,32.14,6.89,5.82,8.3
243,"ours0.s1",6.18,8.21,11.9,9.62,3.66,39.56,3.66,0,30.82
243,"ours0.s2",0,0,0.23,0.71,0.33,1.27,0.33,0,1.16
243,"ours0.total",6.18,8.21,12.13,10.33,3.99,40.83,3.99,5.5,31.98
243,"bf.s1",5.08,8.01,11.91,9.82,3.57,38.38,3.57,0,30.74
243,"bf.s2",0,0,0,0,0,0,0,0,0
243,"bf.total",5.08,8.01,11.91,9.82,3.57,38.38,3.57,5.48,30.74
243,"ours1.s1",5.94,7.27,10.49,8.79,3.78,36.27,3.78,0,19.49
243,"ours1.s2",0.15,0.58,1.2,1.22,0.4,3.56,0.4,0,3
243,"ours1.total",6.09,7.85,11.69,10.01,4.19,39.83,4.19,5.11,22.5
243,"ours2.s1",6.04,7.55,10.59,8.73,3.68,36.59,3.68,0,19.74
243,"ours2.s2",0.11,0.54,1.05,1.19,0.38,3.27,0.38,0,2.82
243,"ours2.total",6.15,8.09,11.64,9.92,4.07,39.87,4.07,5.13,22.56
243,"ours3.s1",5.97,7.44,10.61,8.9,3.72,36.64,3.72,0,19.74
243,"ours3.s2",0,0,0,0,0,0,0,0,0
243,"ours3.total",5.97,7.44,10.61,8.9,3.72,36.64,3.72,5.13,19.74
243,"titeet",3.9,5.2,10.9,7.3,2.6,29.9,2.6,4.2,23.81
243,"tite12",3.7,4.4,7.7,6.8,4.1,26.7,4.1,4.4,21.71
243,"bfet",4.27,5.93,9.63,9.3,5.06,34.19,5.06,5.36,16
210,"ours0.s1",8.92,12.25,11.61,8.43,4.27,45.49,-1,0,33.38
210,"ours0.s2",0,0,0.15,0.49,0.4,1.05,-1,0,0.89
210,"ours0.total",8.92,12.26,11.77,8.92,4.68,46.53,-1,5.8,34.27
210,"bf.s1",7.88,12.2,12.08,8.92,4.43,45.51,-1,0,33.37
210,"bf.s2",0,0,0,0,0,0,-1,0,0
210,"bf.total",7.88,12.2,12.08,8.92,4.43,45.51,-1,5.88,33.37
210,"ours1.s1",9.04,12.15,11.45,8.28,4.49,45.41,-1,0,26.89
210,"ours1.s2",0,0.01,0.22,0.72,0.59,1.53,-1,0,1.27
210,"ours1.total",9.04,12.16,11.67,8.99,5.07,46.94,-1,5.77,28.16
210,"ours2.s1",8.96,11.99,11.46,8.44,4.6,45.45,-1,0,27.39
210,"ours2.s2",0,0.01,0.19,0.64,0.53,1.37,-1,0,1.16
210,"ours2.total",8.96,12,11.65,9.08,5.13,46.82,-1,5.76,28.55
210,"ours3.s1",8.85,12.09,11.56,8.43,4.5,45.43,-1,0,27.36
210,"ours3.s2",0,0,0,0,0,0,-1,0,0
210,"ours3.total",8.85,12.09,11.56,8.43,4.5,45.43,-1,5.76,27.36
210,"titeet",5.2,11.3,7.6,4,1.8,29.9,-1,3.5,23.26
210,"tite12",3.9,6.4,5.9,5.3,3.6,25.1,-1,3.5,21.3
210,"bfet",7.09,10.96,10.81,7.95,4.6,41.4,-1,5.2,23.1
218,"ours0.s1",11.66,11.64,9.69,5.75,2.19,40.91,2.19,0,22.21
218,"ours0.s2",0.01,0.04,0.29,0.45,0.14,0.93,0.14,0,0.67
218,"ours0.total",11.66,11.68,9.98,6.2,2.33,41.85,2.33,6.31,22.88
218,"bf.s1",10.92,12.02,10.26,6.11,2.23,41.53,2.23,0,22.35
218,"bf.s2",0,0,0,0,0,0,0,0,0
218,"bf.total",10.92,12.02,10.26,6.11,2.23,41.53,2.23,6.44,22.35
218,"ours1.s1",9.96,9.38,8.15,5.37,2.37,35.23,2.37,0,15.1
218,"ours1.s2",1.03,1.27,1.08,0.79,0.21,4.38,0.21,0,2.8
218,"ours1.total",10.99,10.64,9.23,6.17,2.58,39.61,2.58,5.54,17.9
218,"ours2.s1",10.09,9.66,8.32,5.29,2.31,35.67,2.31,0,15.33
218,"ours2.s2",0.87,1.1,1.01,0.74,0.2,3.92,0.2,0,2.58
218,"ours2.total",10.96,10.76,9.33,6.03,2.51,39.59,2.51,5.6,17.91
218,"ours3.s1",10.16,9.63,8.29,5.37,2.46,35.92,2.46,0,15.36
218,"ours3.s2",0,0,0,0,0,0,0,0,0
218,"ours3.total",10.16,9.63,8.29,5.37,2.46,35.92,2.46,5.6,15.36
218,"titeet",11.7,9.3,5.7,2.5,0.8,30,0.8,3.9,16.29
218,"tite12",6.5,6.1,5,4,2.2,23.8,2.2,3.9,13.88
218,"bfet",9.02,9.9,9.2,6.53,3.52,38.18,3.52,6.28,15.3
219,"ours0.s1",8.38,11.9,11.69,7.36,2.78,42.1,2.78,0,23.21
219,"ours0.s2",0,0.02,0.18,0.43,0.18,0.82,0.18,0,0.63
219,"ours0.total",8.39,11.92,11.86,7.79,2.96,42.93,2.96,5.82,23.84
219,"bf.s1",7.19,11.85,11.94,7.58,2.77,41.33,2.77,0,23.11
219,"bf.s2",0,0,0,0,0,0,0,0,0
219,"bf.total",7.19,11.85,11.94,7.58,2.77,41.33,2.77,5.81,23.11
219,"ours1.s1",6.88,9.92,9.84,6.59,3.01,36.23,3.01,0,15.69
219,"ours1.s2",0.85,1.31,1.19,0.86,0.27,4.49,0.27,0,2.87
219,"ours1.total",7.72,11.23,11.03,7.45,3.28,40.71,3.28,5.19,18.55
219,"ours2.s1",6.97,10.21,9.98,6.68,3,36.85,3,0,16.05
219,"ours2.s2",0.75,1.15,1.08,0.82,0.23,4.02,0.23,0,2.69
219,"ours2.total",7.72,11.36,11.05,7.51,3.23,40.87,3.23,5.26,18.74
219,"ours3.s1",7.04,10.11,9.99,6.68,3.1,36.93,3.1,0,16
219,"ours3.s2",0,0,0,0,0,0,0,0,0
219,"ours3.total",7.04,10.11,9.99,6.68,3.1,36.93,3.1,5.24,16
219,"titeet",4.4,10.9,8.8,4.4,1.5,30,1.5,3.9,17.48
219,"tite12",4.1,6.9,6.3,5.2,3.1,25.6,3.1,4,15.4
219,"bfet",5.66,9.31,10.33,7.57,4.24,37.12,4.24,5.76,15.4
282,"ours0.s1",10.31,13.93,10.18,3.72,0.68,38.83,4.4,0,19.24
282,"ours0.s2",0,0.01,0.24,0.2,0.06,0.51,0.26,0,0.28
282,"ours0.total",10.31,13.94,10.43,3.92,0.74,39.34,4.66,6.73,19.53
282,"bf.s1",9.33,14.01,10.48,3.89,0.67,38.38,4.57,0,19.29
282,"bf.s2",0,0,0,0,0,0,0,0,0
282,"bf.total",9.33,14.01,10.48,3.89,0.67,38.38,4.57,6.79,19.29
282,"ours1.s1",10.17,13.75,10.31,3.85,0.73,38.81,4.58,0,15.33
282,"ours1.s2",0,0.01,0.29,0.36,0.09,0.75,0.44,0,0.37
282,"ours1.total",10.17,13.76,10.61,4.2,0.82,39.56,5.02,6.81,15.7
282,"ours2.s1",10.06,13.79,10.3,3.76,0.7,38.62,4.46,0,15.57
282,"ours2.s2",0,0.01,0.27,0.31,0.09,0.69,0.4,0,0.35
282,"ours2.total",10.07,13.81,10.57,4.08,0.79,39.31,4.87,6.77,15.92
282,"ours3.s1",10.05,13.7,10.38,3.98,0.77,38.87,4.75,0,15.6
282,"ours3.s2",0,0,0,0,0,0,0,0,0
282,"ours3.total",10.05,13.7,10.38,3.98,0.77,38.87,4.75,6.8,15.6
282,"titeet",7,13.1,6.9,2.3,0.6,29.9,2.9,5.1,13.6
282,"tite12",4.9,7.3,6.1,4.5,2.4,25.2,6.9,5.4,12.72
282,"bfet",8.18,12.4,9.3,4.03,1.01,34.92,5.04,5.93,12.5
312,"ours0.s1",10.32,13.96,10.23,3.76,0.68,38.95,4.44,0,19.32
312,"ours0.s2",0,0.01,0.23,0.21,0.05,0.51,0.27,0,0.28
312,"ours0.total",10.32,13.96,10.46,3.98,0.74,39.46,4.71,6.72,19.6
312,"bf.s1",9.33,14,10.48,3.89,0.67,38.37,4.56,0,19.32
312,"bf.s2",0,0,0,0,0,0,0,0,0
312,"bf.total",9.33,14,10.48,3.89,0.67,38.37,4.56,6.79,19.32
312,"ours1.s1",10.05,13.63,10.44,3.91,0.75,38.78,4.66,0,15.3
312,"ours1.s2",0,0.02,0.27,0.33,0.09,0.71,0.42,0,0.37
312,"ours1.total",10.05,13.65,10.72,4.24,0.84,39.49,5.08,6.8,15.67
312,"ours2.s1",10.08,13.71,10.41,3.92,0.76,38.89,4.68,0,15.65
312,"ours2.s2",0,0.01,0.26,0.34,0.07,0.69,0.41,0,0.35
312,"ours2.total",10.09,13.72,10.68,4.26,0.83,39.58,5.1,6.79,16.01
312,"ours3.s1",10.06,13.7,10.35,3.95,0.76,38.83,4.72,0,15.61
312,"ours3.s2",0,0,0,0,0,0,0,0,0
312,"ours3.total",10.06,13.7,10.35,3.95,0.76,38.83,4.72,6.8,15.61
312,"titeet",6.9,12.6,7.1,2.6,0.6,29.8,3.2,5.2,13.95
312,"tite12",4.9,7.2,6.3,4.4,2.4,25.2,6.8,5.4,13.39
312,"bfet",8.15,12.33,9.26,4,0.99,34.73,4.99,5.88,12.5
249,"ours0.s1",8.5,12,11.85,7.38,2.74,42.47,2.74,0,29.99
249,"ours0.s2",0,0.01,0.16,0.44,0.21,0.82,0.21,0,0.76
249,"ours0.total",8.5,12.01,12,7.82,2.96,43.3,2.96,5.83,30.74
249,"bf.s1",7.25,11.97,12.16,7.6,2.71,41.69,2.71,0,29.97
249,"bf.s2",0,0,0,0,0,0,0,0,0
249,"bf.total",7.25,11.97,12.16,7.6,2.71,41.69,2.71,5.85,29.97
249,"ours1.s1",7.26,10.41,10.32,6.83,2.88,37.7,2.88,0,18.41
249,"ours1.s2",0.64,1.07,0.94,0.79,0.27,3.71,0.27,0,3.07
249,"ours1.total",7.91,11.48,11.26,7.61,3.15,41.41,3.15,5.37,21.48
249,"ours2.s1",7.41,10.44,10.44,6.92,2.92,38.14,2.92,0,18.67
249,"ours2.s2",0.47,0.87,0.87,0.78,0.29,3.28,0.29,0,2.84
249,"ours2.total",7.88,11.31,11.31,7.7,3.21,41.41,3.21,5.33,21.5
249,"ours3.s1",7.41,10.54,10.46,6.8,2.89,38.09,2.89,0,18.63
249,"ours3.s2",0,0,0,0,0,0,0,0,0
249,"ours3.total",7.41,10.54,10.46,6.8,2.89,38.09,2.89,5.33,18.63
249,"titeet",4.4,11,8.6,4.4,1.5,29.9,1.5,4,22.35
249,"tite12",4.1,6.7,6.3,5.3,3.2,25.6,3.2,4,20.15
249,"bfet",5.68,9.28,10.28,7.55,4.28,37.06,4.28,5.75,16.4
270,"ours0.s1",8.95,12.14,11.62,8.56,4.43,45.7,-1,0,33.43
270,"ours0.s2",0,0.01,0.15,0.49,0.41,1.06,-1,0,0.93
270,"ours0.total",8.95,12.15,11.77,9.05,4.84,46.76,-1,5.78,34.37
270,"bf.s1",7.88,12.2,12.07,8.93,4.43,45.5,-1,0,33.42
270,"bf.s2",0,0,0,0,0,0,-1,0,0
270,"bf.total",7.88,12.2,12.07,8.93,4.43,45.5,-1,5.88,33.42
270,"ours1.s1",8.96,12.09,11.47,8.27,4.48,45.27,-1,0,26.87
270,"ours1.s2",0,0.02,0.2,0.72,0.55,1.49,-1,0,1.25
270,"ours1.total",8.96,12.1,11.67,8.99,5.03,46.76,-1,5.76,28.12
270,"ours2.s1",8.96,12.09,11.45,8.26,4.52,45.28,-1,0,27.4
270,"ours2.s2",0,0.01,0.21,0.71,0.56,1.49,-1,0,1.24
270,"ours2.total",8.96,12.1,11.66,8.97,5.08,46.77,-1,5.74,28.65
270,"ours3.s1",8.86,12.08,11.52,8.42,4.53,45.42,-1,0,27.35
270,"ours3.s2",0,0,0,0,0,0,-1,0,0
270,"ours3.total",8.86,12.08,11.52,8.42,4.53,45.42,-1,5.76,27.35
270,"titeet",5.2,11.4,7.4,4.1,1.9,30,-1,3.5,23.67
270,"tite12",3.9,6.5,5.9,5.4,3.8,25.5,-1,3.5,22.19
270,"bfet",7.09,10.99,10.76,7.89,4.59,41.32,-1,5.17,23.1
250,"ours0.s1",8.75,11.74,11.04,8.04,4.48,44.05,-1,0,30.56
250,"ours0.s2",0,0.01,0.24,0.6,0.44,1.29,-1,0,1.1
250,"ours0.total",8.75,11.75,11.28,8.63,4.92,45.34,-1,5.59,31.66
250,"bf.s1",7.81,11.7,11.44,8.39,4.51,43.84,-1,0,30.58
250,"bf.s2",0,0,0,0,0,0,-1,0,0
250,"bf.total",7.81,11.7,11.44,8.39,4.51,43.84,-1,5.66,30.58
250,"ours1.s1",7.63,9.98,9.07,7,4.77,38.45,-1,0,18.57
250,"ours1.s2",0.4,0.98,1.22,1.24,0.53,4.37,-1,0,3.53
250,"ours1.total",8.03,10.96,10.29,8.24,5.3,42.83,-1,4.94,22.1
250,"ours2.s1",7.92,10.29,9.27,6.78,4.56,38.82,-1,0,18.83
250,"ours2.s2",0.33,0.82,1.11,1.25,0.52,4.02,-1,0,3.3
250,"ours2.total",8.24,11.11,10.38,8.03,5.08,42.84,-1,4.95,22.13
250,"ours3.s1",7.75,10.26,9.34,6.93,4.47,38.75,-1,0,18.78
250,"ours3.s2",0,0,0,0,0,0,-1,0,0
250,"ours3.total",7.75,10.26,9.34,6.93,4.47,38.75,-1,4.96,18.78
250,"titeet",5.1,11.2,7.5,4.2,2,30,-1,3.4,22.19
250,"tite12",3.9,6.5,5.9,5.3,3.6,25.2,-1,3.4,19.94
250,"bfet",5.96,9.09,9.2,7.32,6.09,37.67,-1,5.06,16.6
342,"ours0.s1",10.29,13.96,10.12,3.63,0.64,38.64,4.27,0,25.14
342,"ours0.s2",0,0.02,0.23,0.24,0.06,0.54,0.3,0,0.39
342,"ours0.total",10.29,13.98,10.36,3.87,0.69,39.18,4.56,6.68,25.53
342,"bf.s1",9.3,14.02,10.54,3.89,0.67,38.42,4.56,0,25.35
342,"bf.s2",0,0,0,0,0,0,0,0,0
342,"bf.total",9.3,14.02,10.54,3.89,0.67,38.42,4.56,6.78,25.35
342,"ours1.s1",10.17,13.65,10.45,3.96,0.73,38.96,4.68,0,17.21
342,"ours1.s2",0,0.02,0.26,0.36,0.1,0.74,0.45,0,0.49
342,"ours1.total",10.18,13.67,10.71,4.31,0.82,39.7,5.14,6.83,17.7
342,"ours2.s1",10.17,13.74,10.35,3.84,0.71,38.81,4.55,0,17.46
342,"ours2.s2",0,0.02,0.24,0.31,0.07,0.64,0.38,0,0.44
342,"ours2.total",10.17,13.76,10.59,4.15,0.78,39.45,4.93,6.8,17.91
342,"ours3.s1",10.07,13.69,10.41,3.92,0.76,38.85,4.68,0,17.5
342,"ours3.s2",0,0,0,0,0,0,0,0,0
342,"ours3.total",10.07,13.69,10.41,3.92,0.76,38.85,4.68,6.79,17.5
342,"titeet",6.9,12.6,7,2.6,0.6,29.7,3.2,5.1,18.51
342,"tite12",5,7.4,6.2,4.3,2.2,25.1,6.5,5.3,17.41
342,"bfet",8.04,12.06,9.11,3.98,1,34.19,4.98,5.8,13.5
248,"ours0.s1",11.66,11.83,9.94,5.79,2.05,41.27,2.05,0,28.47
248,"ours0.s2",0,0.02,0.23,0.41,0.14,0.81,0.14,0,0.72
248,"ours0.total",11.66,11.85,10.17,6.2,2.2,42.07,2.2,6.37,29.19
248,"bf.s1",11.03,12.16,10.4,6.19,2.18,41.95,2.18,0,28.81
248,"bf.s2",0,0,0,0,0,0,0,0,0
248,"bf.total",11.03,12.16,10.4,6.19,2.18,41.95,2.18,6.44,28.81
248,"ours1.s1",10.42,9.83,8.43,5.51,2.42,36.61,2.42,0,17.2
248,"ours1.s2",0.71,0.94,0.96,0.74,0.23,3.57,0.23,0,2.99
248,"ours1.total",11.13,10.76,9.38,6.25,2.65,40.17,2.65,5.73,20.2
248,"ours2.s1",10.49,10.16,8.65,5.44,2.36,37.09,2.36,0,17.47
248,"ours2.s2",0.61,0.79,0.85,0.67,0.2,3.12,0.2,0,2.73
248,"ours2.total",11.1,10.95,9.5,6.11,2.55,40.21,2.55,5.74,20.2
248,"ours3.s1",10.53,10.15,8.73,5.49,2.34,37.24,2.34,0,17.53
248,"ours3.s2",0,0,0,0,0,0,0,0,0
248,"ours3.total",10.53,10.15,8.73,5.49,2.34,37.24,2.34,5.8,17.53
248,"titeet",11.9,9,5.7,2.5,0.8,29.9,0.8,4,20.35
248,"tite12",6.4,6.1,5,4.1,2.3,23.9,2.3,3.9,18.05
248,"bfet",8.99,9.86,9.21,6.6,3.59,38.24,3.59,6.29,16.4
355,"ours0.s1",8.83,12.17,12.12,4.95,0.84,38.91,5.79,0,27.31
355,"ours0.s2",0,0.01,0.23,0.33,0.11,0.68,0.43,0,0.51
355,"ours0.total",8.83,12.18,12.36,5.27,0.95,39.59,6.22,6.66,27.82
355,"bf.s1",7.81,12.42,12.28,5.14,0.87,38.52,6.01,0,27.34
355,"bf.s2",0,0,0,0,0,0,0,0,0
355,"bf.total",7.81,12.42,12.28,5.14,0.87,38.52,6.01,6.69,27.34
355,"ours1.s1",8.78,11.96,11.97,5.15,0.93,38.79,6.08,0,21.83
355,"ours1.s2",0,0.02,0.26,0.47,0.13,0.88,0.6,0,0.59
355,"ours1.total",8.78,11.98,12.22,5.62,1.06,39.67,6.67,6.68,22.41
355,"ours2.s1",8.75,11.95,12.01,5.09,0.93,38.73,6.02,0,22.13
355,"ours2.s2",0,0.01,0.28,0.46,0.12,0.87,0.58,0,0.58
355,"ours2.total",8.75,11.97,12.29,5.55,1.05,39.61,6.6,6.67,22.71
355,"ours3.s1",8.74,11.86,12.09,5.26,0.96,38.91,6.23,0,22.21
355,"ours3.s2",0,0,0,0,0,0,0,0,0
355,"ours3.total",8.74,11.86,12.09,5.26,0.96,38.91,6.23,6.71,22.21
355,"titeet",6.3,9.2,9.9,3.6,0.8,29.8,4.4,5.1,19.98
355,"tite12",4.9,5.6,7.5,5.3,2.8,26.1,8.1,5.5,19.57
355,"bfet",7.33,9.79,10.54,4.9,1.12,33.68,6.02,5.61,18.2
272,"ours0.s1",9.96,13.15,9.54,3.61,0.83,37.09,4.44,0,11.73
272,"ours0.s2",0,0.02,0.27,0.26,0.07,0.63,0.33,0,0.23
272,"ours0.total",9.96,13.17,9.82,3.88,0.9,37.72,4.77,6.41,11.96
272,"bf.s1",9.07,13.23,9.83,3.84,0.77,36.74,4.62,0,11.76
272,"bf.s2",0,0,0,0,0,0,0,0,0
272,"bf.total",9.07,13.23,9.83,3.84,0.77,36.74,4.62,6.51,11.76
272,"ours1.s1",9.66,12.66,9.29,3.85,0.95,36.41,4.81,0,9.39
272,"ours1.s2",0.08,0.14,0.41,0.36,0.12,1.13,0.49,0,0.41
272,"ours1.total",9.74,12.8,9.7,4.22,1.07,37.54,5.29,6.41,9.8
272,"ours2.s1",9.7,12.72,9.37,3.73,0.87,36.39,4.6,0,9.55
272,"ours2.s2",0.07,0.11,0.41,0.35,0.07,1,0.42,0,0.38
272,"ours2.total",9.77,12.83,9.77,4.08,0.94,37.39,5.02,6.36,9.93
272,"ours3.s1",9.64,12.75,9.39,3.82,0.89,36.49,4.71,0,9.58
272,"ours3.s2",0,0,0,0,0,0,0,0,0
272,"ours3.total",9.64,12.75,9.39,3.82,0.89,36.49,4.71,6.4,9.58
272,"titeet",6.6,12.3,7.4,2.9,0.7,29.9,3.6,5.3,8.85
272,"tite12",5,7.3,6.1,4.4,2.3,25.1,6.7,5.4,7.9
272,"bfet",7.33,11.22,8.99,4.11,1.22,32.88,5.33,5.94,8
295,"ours0.s1",8.93,12.14,12,4.96,0.84,38.87,5.8,0,27.2
295,"ours0.s2",0,0.01,0.25,0.36,0.12,0.74,0.48,0,0.54
295,"ours0.total",8.93,12.15,12.25,5.32,0.96,39.61,6.28,6.66,27.74
295,"bf.s1",7.81,12.42,12.27,5.14,0.87,38.52,6.01,0,27.31
295,"bf.s2",0,0,0,0,0,0,0,0,0
295,"bf.total",7.81,12.42,12.27,5.14,0.87,38.52,6.01,6.69,27.31
295,"ours1.s1",8.77,12.1,11.99,5.05,0.91,38.83,5.96,0,21.79
295,"ours1.s2",0,0.02,0.28,0.46,0.14,0.9,0.6,0,0.6
295,"ours1.total",8.77,12.13,12.27,5.51,1.05,39.73,6.56,6.7,22.4
295,"ours2.s1",8.81,11.95,12.07,5.18,0.97,38.99,6.16,0,22.25
295,"ours2.s2",0,0.02,0.28,0.43,0.15,0.88,0.58,0,0.6
295,"ours2.total",8.82,11.97,12.35,5.61,1.12,39.88,6.74,6.7,22.85
295,"ours3.s1",8.74,11.89,12.13,5.28,0.96,39,6.24,0,22.24
295,"ours3.s2",0,0,0,0,0,0,0,0,0
295,"ours3.total",8.74,11.89,12.13,5.28,0.96,39,6.24,6.73,22.24
295,"titeet",6.3,9.1,10.2,3.4,0.7,29.7,4.1,5.1,19.44
295,"tite12",4.8,5.6,7.5,5.4,2.7,26,8.1,5.5,18.42
295,"bfet",7.33,9.82,10.56,4.9,1.11,33.71,6.01,5.62,18.2
325,"ours0.s1",8.84,12.11,12.04,4.98,0.86,38.82,5.83,0,27.23
325,"ours0.s2",0,0.01,0.23,0.37,0.12,0.73,0.49,0,0.53
325,"ours0.total",8.84,12.12,12.27,5.35,0.97,39.55,6.32,6.66,27.75
325,"bf.s1",7.81,12.42,12.27,5.14,0.87,38.52,6.01,0,27.31
325,"bf.s2",0,0,0,0,0,0,0,0,0
325,"bf.total",7.81,12.42,12.27,5.14,0.87,38.52,6.01,6.69,27.31
325,"ours1.s1",8.76,12.07,12.1,5.16,0.97,39.06,6.13,0,21.9
325,"ours1.s2",0,0.02,0.25,0.44,0.12,0.82,0.55,0,0.56
325,"ours1.total",8.76,12.09,12.35,5.59,1.09,39.88,6.68,6.72,22.47
325,"ours2.s1",8.69,11.96,12.1,5.14,0.93,38.81,6.06,0,22.18
325,"ours2.s2",0,0.03,0.26,0.46,0.16,0.9,0.61,0,0.59
325,"ours2.total",8.69,11.98,12.36,5.59,1.09,39.71,6.68,6.67,22.76
325,"ours3.s1",8.73,11.86,12.08,5.29,0.97,38.94,6.26,0,22.22
